id,nombre,apellido,estado_civil,dni,nacionalidad,fecha_nacimiento,direccion,codigo_postal,provincia,telefono,email,es_moroso,profesion,salario,numero_cuenta,tipo_cuenta,saldo,antiguedad_cliente,genero
9868,Felisa,Aragonés,Casada,92444050N,Indonesia,1967-08-06,"Paseo Aitana Montero 54, Ourense, 15868",24519,Sevilla,623673499,sabinabeltran@example.com,False,Oficinista general,"2031,93",ES1461482635613262765808,corriente,"86602,84",2021-12-12,Femenino
9869,Omar,Rueda,Divorciado,32081404S,Burundesa,1949-04-21,"Alameda Magdalena Valverde 89, Córdoba, 29119",10780,Sevilla,675144562,guiomarmarcos@example.com,False,Fumigador,"4476,41",ES5126456121475523706012,corriente,"52401,28",2023-04-08,Masculino
9870,Anna,Pablo,Casada,68016034C,Rusa,2003-03-12,"Rambla de Feliciano Calvo 34 Piso 9 , Asturias, 33636",35740,Ciudad,615098029,emiliano33@example.net,False,Personas que realizan trabajos varios,"6904,24",ES4789046242681561601521,corriente,"19948,93",2020-02-12,Femenino
9871,Gloria,Ródenas,Soltera,90022714R,Rusa,1954-08-03,"Alameda Carmelita Tejedor 779 Apt. 32 , Melilla, 40163",40148,Pontevedra,766913395,juan-carlos02@example.com,False,Limpiador y asistente doméstico,"7199,76",ES4951522416477256207333,corriente,"32799,33",2021-09-13,Femenino
9872,Che,Tello,Divorciado,20718700R,Costarricense,1966-05-26,"Camino Geraldo Sancho 34, Pontevedra, 16481",34658,Jaén,692675234,boadaamado@example.com,True,Supervisor de secretaría,"3565,59",ES8726491546797211103675,corriente,"25730,58",2025-03-10,Masculino
9873,Luna,Pastor,Casada,33425966C,Costarricense,2001-06-04,"Ronda Jose Carlos Escolano 89, Asturias, 07695",41302,Ávila,718553090,ngras@example.net,True,Técnico en documentación sanitaria,"7684,18",ES0850331628125045425813,corriente,"85224,86",2020-09-04,Femenino
9874,Juliana,Quevedo,Casada,98289236R,Etíope,1961-02-19,"Camino de Tomasa Rosado 37 Puerta 0 , Palencia, 23065",50434,Teruel,625313108,pinedoluciana@example.org,False,Clasificador de desechos,"6199,26",ES1087288721369074726434,corriente,"26921,5",2022-12-02,Femenino
9875,Clímaco,Carreño,Soltero,65506282M,Angoleña,1982-01-21,"Plaza de Anastasia Quiroga 470, Valencia, 01778",32456,Melilla,624678462,rocamorajavi@example.com,False,Profesional en redes de computadores,"2120,29",ES4670820017428810806820,corriente,"944,95",2019-10-17,Masculino
9876,David,Valle,Casado,58810388D,Rumana,1994-07-28,"Callejón Julieta Rozas 80, Granada, 04089",07672,Valladolid,742605815,vergaraadriana@example.org,False,Veterinario,"4054,25",ES3539441339363826380266,corriente,"51820,33",2021-04-20,Masculino
9877,Américo,Arana,Divorciado,88991169Y,Sueca,1991-06-18,"Avenida Samuel Mayo 72 Apt. 26 , Murcia, 22618",15450,Salamanca,600981695,zoraida72@example.com,False,Preparador y elaborador de tabaco y sus productos,"7170,45",ES3766751583284718081035,corriente,"88247,29",2023-04-27,Masculino
9878,Silvio,Acosta,Casado,42768377S,Bielorrusa,1988-01-20,"Via Ricardo Jover 12, La Rioja, 12882",05800,Guipúzcoa,706047560,espiridion46@example.org,False,Jefe de pequeñas poblaciones,"1674,5",ES5959692722115180853126,corriente,"86184,12",2023-07-07,Masculino
9879,Javier,Viana,Casado,90026073W,Portuguesa,1974-08-09,"Glorieta de Ascensión Hernandez 67 Puerta 7 , Guipúzcoa, 18460",37256,Zaragoza,779990309,pinafabio@example.org,False,Trabajador forestal calificado,"6090,87",ES1121134308447608272929,corriente,"8450,61",2020-04-08,Masculino
9880,Ulises,Ferrándiz,Soltero,99709941L,Búlgara,1997-06-05,"Pasadizo Carmelo Calderon 361 Puerta 0 , Melilla, 34796",45164,Murcia,737281299,recioangela@example.com,False,Instructor en tecnologías de la información,"4281,38",ES7260595502001932742092,corriente,"78253,11",2021-10-15,Masculino
9881,Jordana,Alsina,Viuda,93601714V,Kuwaití,1948-01-13,"C. de Valeria Aznar 88 Puerta 2 , Ciudad, 07586",37619,León,728536191,susanita24@example.com,False,Meteorólogo,"4276,95",ES5990118322540332978240,corriente,"93169,46",2023-06-01,Femenino
9882,Jafet,Sureda,Casado,58124234Z,Alemana,1992-01-07,"Rambla Zacarías Escrivá 38 Apt. 45 , Lleida, 35186",11827,Huesca,608753119,blascovera@example.com,False,Técnico en documentación sanitaria,"3433,15",ES4161318336462966422080,corriente,"37743,28",2020-05-31,Masculino
9883,Eva María,Araujo,Soltera,10789396G,Austriaca,1961-01-15,"Pasadizo Nacio Bejarano 92, Palencia, 40779",28136,Castellón,733564520,ciriacotorrents@example.org,False,Ingeniero químico,"3670,52",ES9507484076136757026275,corriente,"99594,22",2018-07-19,Femenino
9884,Olivia,Vigil,Soltera,61145628J,Salvadoreña,1986-04-08,"Plaza Soledad Borrás 6, Asturias, 35653",47135,Toledo,715431139,npelayo@example.com,False,Cantante,"3097,61",ES0377232466663661352018,corriente,"94118,99",2025-05-01,Femenino
9885,Lorenzo,Castejón,Divorciado,45180560G,Puertorriqueña,1991-08-11,"C. Gala Vilar 2, Ourense, 23221",01282,La Coruña,782211905,ildefonso83@example.com,False,Instalador de material aislante y de insonorización,"2538,51",ES3757936646815892224242,corriente,"30226,57",2019-07-30,Masculino
9886,Vanesa,Belda,Casada,83903491C,Ucraniana,1960-03-20,"Paseo Nacho Pellicer 164, Almería, 30567",38374,Cáceres,649700112,piedadgaray@example.org,True,Agrimensor,"7986,9",ES3772763980586392803388,corriente,"90563,44",2018-05-29,Femenino
9887,Máximo,Revilla,Divorciado,97903362K,Etíope,1986-07-11,"Glorieta de Marianela Muro 76 Puerta 5 , Zaragoza, 50661",42408,Pontevedra,693170969,casensio@example.org,False,"Pescador, cazador, tramperos y recolector de subsistencia","5945,22",ES3831432361583324198082,corriente,"33109,6",2022-12-06,Masculino
9888,Amor,Piquer,Divorciada,35829922Q,Tailandesa,1995-08-23,"Ronda de Teófilo Company 918 Puerta 7 , Huesca, 20099",04431,Córdoba,634540168,carmonafrancisco@example.com,True,Operador de máquinas de vapor y calderas,4569,ES6378707325875099513147,corriente,"92077,41",2022-09-22,Femenino
9889,Urbano,Cabezas,Viudo,27945109V,Bielorrusa,1980-02-01,"Callejón de Jennifer Alcalde 51, Vizcaya, 29956",47280,Zaragoza,632438542,madridangelino@example.com,True,Profesional de nivel medio de medicina tradicional y alternativa,"2383,01",ES3161152490347937279168,corriente,"78808,34",2020-11-10,Masculino
9890,Alonso,Tena,Soltero,85491680J,Paraguaya,1952-06-25,"Rambla de Nicolasa Arnau 32 Puerta 6 , Ciudad, 20671",21723,Vizcaya,726916899,nico93@example.net,True,Policías,"3096,33",ES2613792372533483034763,corriente,"57643,7",2018-07-23,Masculino
9891,Omar,Hervia,Divorciado,71336530Y,Sueca,1960-06-05,"Vial Aristides Tomás 5, Segovia, 42886",17458,Sevilla,690628669,ylobato@example.org,False,Orfebre,"5129,38",ES0112931962000993470928,corriente,"21867,37",2018-02-10,Masculino
9892,Encarnacion,Pareja,Viuda,12568429X,Azerbaiyana,1985-07-19,"Plaza Agustín Cantero 82, Ceuta, 25047",49038,Navarra,770191660,andres-felipeortiz@example.com,False,Mecánico-montador de instalaciones de refrigeración y climatización,"7428,36",ES6679600665827863654796,corriente,"92989,13",2023-11-05,Femenino
9893,Fernanda,Galán,Divorciada,20411408N,Nicaragüense,1963-08-29,"Cañada Edu Gallego 853 Apt. 01 , Navarra, 05114",15746,Córdoba,769986431,dcalatayud@example.com,False,Profesor de idiomas,"4882,61",ES3081743594040791612378,corriente,"91684,21",2020-08-22,Femenino
9894,Vilma,Narváez,Divorciada,31634544E,Húngara,1985-12-25,"Plaza de Yolanda Nogueira 51, Málaga, 17329",44128,Guadalajara,705883772,ubelmonte@example.net,False,Conductor de vehículos accionados a pedal o a brazo,"2952,71",ES3007929131412405059604,corriente,"9145,28",2018-09-08,Femenino
9895,Jacinto,Elías,Divorciado,70864039G,Finlandesa,1960-09-29,"Pasadizo Hortensia Mate 877, Castellón, 06878",10930,Soria,621388372,elisasalgado@example.com,True,Instructor de autoescuela,"2825,06",ES2994962624330670034902,corriente,"9334,54",2022-12-05,Masculino
9896,Dominga,Luz,Viuda,74206546J,Barbadense,1953-02-27,"Camino de León Valero 7, Segovia, 51197",11314,León,786966381,yessicasaez@example.org,False,Agente de empleo,"3432,58",ES7940437109974260545905,corriente,"49856,35",2021-06-29,Femenino
9897,Albert,Linares,Divorciado,75711472A,Beninesa,1967-08-15,"Glorieta de Teresa Dávila 37 Apt. 39 , Ceuta, 20054",41415,Toledo,665144211,oros@example.org,True,Controlador de procesos,"5921,68",ES5085283959680660557904,corriente,"32469,02",2020-12-17,Masculino
9898,Maximiano,Mayoral,Divorciado,30760096B,Rusa,2003-05-16,"Plaza Griselda Feijoo 66, Albacete, 03729",42910,Teruel,792797968,gescolano@example.org,False,Actor,"1232,03",ES3518539017621205454314,corriente,"58394,27",2020-12-25,Masculino
9899,Primitivo,Molina,Viudo,93033750S,Uruguaya,1998-01-17,"Acceso de Jose Ramón Bayo 36 Apt. 69 , Santa Cruz de Tenerife, 42137",40094,Huesca,622224281,soraya93@example.org,False,Recepcionista de hoteles,3260,ES6831935887136376534282,corriente,"837,73",2020-01-11,Masculino
9900,Alma,Piquer,Divorciada,14145777H,Bareiní,1960-06-18,"Cuesta de Celestina Parejo 258, Guadalajara, 44793",08121,Ciudad,775328361,uchacon@example.com,False,Técnico en seguridad aeronáutica,"5284,99",ES8652184670888474569166,corriente,"21298,81",2024-03-31,Femenino
9901,Samanta,Acero,Divorciada,76987502Q,Estadounidense,1952-09-23,"Avenida Sabina Posada 84 Apt. 14 , Granada, 18067",11399,Alicante,657419288,maria-fernandarocamora@example.org,False,Director de investigación y desarrollo,"1568,58",ES3452458201479113746943,corriente,"17205,36",2018-05-29,Femenino
9902,Ángeles,Pinto,Casada,42555587K,Bahameña,1954-06-29,"Calle Raimundo Ariño 96, Madrid, 10089",42714,Madrid,745396339,avelasco@example.net,False,Ingeniero en telecomunicaciones,"5126,25",ES5489501863606840598025,corriente,"82641,55",2021-04-07,Femenino
9903,Ricarda,Fiol,Divorciada,67499738M,Austriaca,1989-08-06,"Via de Sandalio Pereira 9, Almería, 20752",50508,Granada,697888788,claudia12@example.net,False,Operador de grúas y aparatos elevadores,"3009,21",ES0870420083088306815156,corriente,"5023,12",2019-07-10,Femenino
9904,Natanael,Carreras,Casado,51638327S,Japonesa,1957-04-23,"Paseo Alicia Ferrando 908, León, 36317",11922,Granada,766187463,pjuan@example.net,False,Limpiador de fachadas,"1261,93",ES5699177795918831016639,corriente,"91733,13",2022-10-25,Masculino
9905,Ambrosio,Machado,Casado,91942392F,Maltesa,1961-08-22,"Calle de Calixta Carro 7, Santa Cruz de Tenerife, 36735",38094,Asturias,735766974,lagunajosue@example.org,True,Director de ventas y comercialización,"7499,83",ES0814188459708970630632,corriente,"58813,61",2022-11-17,Masculino
9906,Epifanio,Mascaró,Casado,46147563H,Sueca,1972-04-28,"Pasaje Germán Jover 69 Piso 8 , Teruel, 18744",14262,Cádiz,723401312,dsoler@example.com,True,Regulador y operador de máquinas y herramientas,"3587,58",ES8556043855954047464863,corriente,"61015,83",2025-07-09,Masculino
9907,Ainoa,Soto,Soltera,67290175H,Bielorrusa,1976-10-30,"Plaza Flavia Rojas 5, Las Palmas, 07560",02977,Asturias,624709012,squintana@example.com,False,Ecónomo y mayordomos domésticos,"2752,25",ES7361961554083463608054,corriente,"79976,87",2020-10-03,Femenino
9908,Abril,Gaya,Casada,30304386T,Libanesa,1976-10-26,"Pasadizo de Micaela Piquer 249 Puerta 9 , Valladolid, 49726",39214,Valladolid,614221707,ubatalla@example.net,False,Operador de instalaciones de tratamiento de agua,"4480,6",ES6875431299211815110254,corriente,"43160,77",2023-03-24,Femenino
9909,Evangelina,Camacho,Soltera,57089507B,Saudí,1956-09-01,"Cuesta Carmela Gomis 545, Tarragona, 01063",11286,Barcelona,693554132,sruano@example.net,False,Gestor de aduana,"6489,6",ES5299691188051925300560,corriente,"67826,23",2018-03-07,Femenino
9910,Alicia,Rebollo,Soltera,80916544Z,Haitiana,1949-04-19,"Plaza de Rosalinda Abellán 73, Badajoz, 09995",07469,Huesca,626576630,jordirueda@example.net,True,Ensamblador de maquinaria mecánica,"5663,17",ES4399043624911601913339,corriente,"97909,93",2021-03-01,Femenino
9911,Felipe,Solera,Divorciado,23104472Y,India,1990-01-17,"Avenida Yésica Escamilla 305 Puerta 1 , Baleares, 07095",07646,Badajoz,604528996,fbustamante@example.net,False,Gerente de hoteles o restaurantes,"6224,31",ES7141341701387344503968,corriente,"12000,05",2019-05-27,Masculino
9912,Alexandra,Canales,Divorciada,54897781R,Moldava,1955-09-05,"Vial de Jacinto Daza 21 Apt. 75 , Palencia, 45506",17667,Albacete,742302438,mauricio88@example.net,False,Filósofo,"1652,82",ES2038403577836079928650,corriente,"71581,36",2025-05-23,Femenino
9913,Candelaria,Bayona,Soltera,28242458E,Luxemburguesa,1983-01-14,"Cuesta Glauco Collado 8 Puerta 1 , Zamora, 01124",51005,Sevilla,676909358,claudiosedano@example.net,True,Operador de máquinas de movimiento de tierras,"7526,14",ES3650402847189131964548,corriente,"3217,16",2021-03-09,Femenino
9914,Juanita,Cabrero,Divorciada,46505206B,Brasileña,1951-08-06,"Callejón de Guillermo Asenjo 775 Piso 5 , Lleida, 37167",16448,Baleares,771092643,jeremiaspardo@example.net,False,Electrotécnico,"7188,43",ES9320385612489842433702,corriente,"53632,75",2018-09-16,Femenino
9915,Trinidad,Ruano,Soltera,16799154T,Egipcia,1980-05-13,"Plaza de Belen Ribera 5 Piso 0 , Cuenca, 32523",26256,Ourense,613088012,domingadiaz@example.org,True,Mandader,"6111,58",ES6835601388060536899836,corriente,"40195,53",2021-09-06,Femenino
9916,Casemiro,Bárcena,Divorciado,92561718N,Andorrana,1955-06-01,"Urbanización de Maximino Cañas 74, Badajoz, 30121",43644,Cuenca,776777505,kcerdan@example.com,False,Controlador de tráfico aéreo,"7299,6",ES2956070436509907919862,corriente,"53200,79",2018-07-20,Masculino
9917,Evelia,Corbacho,Divorciada,38037641B,Keniata,1994-06-23,"Rambla Camila Montalbán 52 Puerta 2 , Madrid, 09283",26481,Asturias,651690339,ceferino55@example.org,False,Montador de estructuras metálicas,"4127,39",ES4794814337356797463568,corriente,"72418,68",2023-12-09,Femenino
9918,Patricia,Domínguez,Casada,72911687P,Egipcia,1959-07-27,"Via de Flavia Ledesma 9 Apt. 83 , Guipúzcoa, 13974",29470,Valencia,646967629,rrojas@example.org,False,Buzo,"2857,41",ES0511693723085445801528,corriente,"83275,43",2021-11-28,Femenino
9919,Concha,Mateo,Casada,46617251T,Angoleña,1965-08-06,"C. Edu Durán 240, Tarragona, 03270",11043,Ourense,637489185,epifanio76@example.com,False,Limpiador de fachadas,"4218,65",ES5561698696297738424824,corriente,"46100,86",2021-01-23,Femenino
9920,Cruz,Querol,Casado,27939017C,Saudí,1965-09-03,"Cuesta Vicente Ramis 190, Huelva, 37742",45924,Santa Cruz de Tenerife,699874941,wmoll@example.org,False,Sociólogo,"4854,41",ES3392487130079485265011,corriente,"6464,76",2023-10-06,Masculino
9921,Óscar,Carrera,Casado,74227836M,Libia,1964-12-24,"Callejón de Apolonia Ortuño 9, Ceuta, 19964",42895,Toledo,666648821,qcarmona@example.com,False,Practicante paramédico,"4789,44",ES5241779619975528940876,corriente,"10122,35",2019-10-02,Masculino
9922,Gala,Portero,Soltera,14229814J,Mexicana,2003-04-23,"Callejón de Fermín Morillo 11, Ourense, 20998",21448,Cáceres,718893870,eutimio00@example.net,False,Desarrollador de software,"1525,92",ES2657403969046420488119,corriente,"68672,28",2024-10-18,Femenino
9923,Fabricio,Leon,Divorciado,21276417Z,Israelí,1981-08-09,"Paseo de Vanesa Teruel 24 Apt. 01 , Barcelona, 25919",14575,Albacete,609192344,luis-miguel77@example.net,False,Técnico en optometría y ópticos,"5552,83",ES1715865007417539520472,corriente,"54702,26",2020-03-18,Masculino
9924,Ximena,Agustín,Soltera,13259934C,Jamaicana,1989-01-02,"Cuesta de Isidoro Lorenzo 796 Piso 0 , Castellón, 05854",41260,Alicante,780721188,bautista39@example.org,False,Agente de empleo,"2172,3",ES8493747182262005236678,corriente,"14258,92",2019-05-31,Femenino
9925,Victoriano,Cervera,Casado,54980485C,Paraguaya,1958-02-08,"Pasaje Pastor Beltrán 1 Apt. 59 , Palencia, 26655",30589,Burgos,660779756,fmatas@example.org,False,Optometrista,"7614,76",ES4822127051705041745662,corriente,"89694,6",2022-05-17,Masculino
9926,Tito,Berrocal,Divorciado,44247662D,Bermudeña,1992-06-21,"Pasadizo de Nicodemo Sandoval 25 Piso 0 , Cuenca, 36248",06110,Palencia,672027565,arsenio15@example.com,False,Director de servicios de tecnología de la información y las comunicaciones,"4506,93",ES6838687273824298068501,corriente,"38205,02",2021-10-09,Masculino
9927,Teodoro,León,Casado,95888160X,Bielorrusa,1986-06-01,"Rambla de Adelardo Bonet 87, Valladolid, 16091",25139,Teruel,630454718,lorenzo65@example.org,False,Diseñador de bases de datos,"4768,66",ES8342939183862436120897,corriente,"92470,88",2021-03-18,Masculino
9928,Lorenzo,Gómez,Divorciado,61577491M,Camboyana,1974-09-06,"Paseo Guadalupe Ochoa 9, Jaén, 42235",40949,Alicante,622526589,vacedo@example.net,False,Técnico de radiodifusión y grabación audio visual,"4149,98",ES2094679299349162323371,corriente,"88040,02",2020-10-08,Masculino
9929,Adolfo,Alvarado,Divorciado,57805235W,Japonesa,1994-06-09,"Urbanización Dan Mendizábal 36 Piso 1 , Valencia, 31535",35598,Vizcaya,671530851,xnicolas@example.org,False,Entrenador deportivo,"3426,89",ES0951971474608061058141,corriente,"92341,58",2024-06-10,Masculino
9930,María,Vives,Divorciada,73676533N,Andorrana,1967-01-12,"Cuesta Daniela Cobos 80 Apt. 21 , Valladolid, 14573",38780,Málaga,708108745,sebastian14@example.org,False,Dentista,"4760,3",ES2974707691031741585210,corriente,"53741,35",2023-01-22,Femenino
9931,Trinidad,Zaragoza,Divorciada,71068168P,Argentina,1960-04-25,"Plaza de Amada Villa 43 Puerta 3 , Zamora, 09481",10366,Tarragona,681701225,lara08@example.org,False,Director financiero,"6408,25",ES9361409693457794403646,corriente,"31640,98",2025-04-10,Femenino
9932,Espiridión,Mayoral,Casado,87062600X,Polaca,1948-11-14,"Via Milagros Cordero 27, Pontevedra, 48285",38454,Ciudad,789366763,carboamando@example.net,True,Profesional de la salud y la higiene laboral y ambiental,"2466,31",ES9735589460035610606552,corriente,"53358,34",2019-01-06,Masculino
9933,Jafet,Arévalo,Casado,52014346F,Dominicana,2007-03-22,"Glorieta de Marcial Verdejo 49 Piso 2 , Jaén, 18371",15307,Toledo,701601919,loidabravo@example.org,False,Secretario ejecutivo,"6833,9",ES8374192986604396305251,corriente,"13257,35",2019-12-31,Masculino
9934,Nicanor,Armengol,Divorciado,59729310N,Ucraniana,1975-05-03,"Alameda de Isidro Nicolás 91, Ourense, 30783",03808,Guipúzcoa,608962441,estelaortiz@example.org,True,Vendedor puerta a puerta,"3910,47",ES8309420349659813178128,corriente,"70533,01",2019-05-02,Masculino
9935,Esmeralda,Caparrós,Soltera,55995727L,Venezolana,1957-10-13,"Avenida de Dionisio Ferrández 86 Apt. 02 , Burgos, 34934",51440,Baleares,782579137,gamezsaturnina@example.com,True,Oficinista general,"6895,25",ES2182912612510286050777,corriente,"49744,17",2022-05-15,Femenino
9936,Eladio,Posada,Casado,72728602A,Neozelandesa,1995-05-30,"Calle Rafa Grau 213 Apt. 13 , Toledo, 01737",15447,León,646163274,santos85@example.net,False,Personal de pompas fúnebres y embalsamador,"1325,42",ES3779207070024507777343,corriente,"24584,29",2019-01-13,Masculino
9937,Chus,Salas,Divorciada,27020265A,Laosiana,1947-09-08,"Camino de Alma Quiroga 47 Apt. 52 , Guipúzcoa, 31375",15217,Valladolid,659961986,gfabregas@example.org,False,Desarrollador de software,"6065,99",ES4398065609938986037666,corriente,"33210,24",2021-03-21,Femenino
9938,José Luis,Cuesta,Viudo,52473966H,Rusa,1986-04-27,"Rambla Felipa Arellano 553, Lleida, 45076",36536,Madrid,659968221,ltrujillo@example.org,False,Sociólogo,"6478,83",ES8422690709298315555625,corriente,"51027,01",2022-02-13,Masculino
